polarity,false_positive_rate,true_positive_rate
1,0.4338235294117647,0.7119565217391305
1,0.4338235294117647,0.7282608695652174
1,0.4411764705882353,0.7282608695652174
1,0.4411764705882353,0.7336956521739131
1,0.47058823529411764,0.7336956521739131
1,0.47058823529411764,0.7391304347826086
1,0.4742647058823529,0.7391304347826086
1,0.4742647058823529,0.7445652173913043
1,0.48161764705882354,0.7445652173913043
1,0.48161764705882354,0.75
1,0.48713235294117646,0.75
1,0.48713235294117646,0.7554347826086957
1,0.5018382352941176,0.7554347826086957
1,0.5018382352941176,0.7608695652173914
1,0.5275735294117647,0.7608695652173914
1,0.5275735294117647,0.7663043478260869
1,0.5386029411764706,0.7663043478260869
1,0.5386029411764706,0.7717391304347826
1,0.5422794117647058,0.7717391304347826
1,0.5422794117647058,0.7771739130434783
1,0.5459558823529411,0.7771739130434783
1,0.5459558823529411,0.782608695652174
1,0.5496323529411765,0.782608695652174
1,0.5496323529411765,0.7934782608695652
1,0.5606617647058824,0.7934782608695652
1,0.5606617647058824,0.8043478260869565
1,0.5625,0.8043478260869565
1,0.5625,0.8097826086956522
1,0.5698529411764706,0.8097826086956522
1,0.5698529411764706,0.8206521739130435
1,0.5992647058823529,0.8206521739130435
1,0.5992647058823529,0.8369565217391305
1,0.6029411764705882,0.8369565217391305
1,0.6029411764705882,0.842391304347826
1,0.6121323529411765,0.842391304347826
1,0.6121323529411765,0.8478260869565217
1,0.6139705882352942,0.8478260869565217
1,0.6139705882352942,0.8532608695652174
1,0.6176470588235294,0.8532608695652174
1,0.6176470588235294,0.8586956521739131
1,0.6231617647058824,0.8586956521739131
1,0.6231617647058824,0.8641304347826086
1,0.6341911764705882,0.8641304347826086
1,0.6341911764705882,0.8695652173913043
1,0.6378676470588235,0.8695652173913043
1,0.6378676470588235,0.8804347826086957
1,0.6654411764705882,0.8804347826086957
1,0.6654411764705882,0.8858695652173914
1,0.6672794117647058,0.8858695652173914
1,0.6672794117647058,0.8967391304347826
1,0.6893382352941176,0.8967391304347826
1,0.6893382352941176,0.9021739130434783
1,0.7003676470588235,0.9021739130434783
1,0.7003676470588235,0.9130434782608695
1,0.7095588235294118,0.9130434782608695
1,0.7095588235294118,0.9184782608695652
1,0.7316176470588235,0.9184782608695652
1,0.7316176470588235,0.9239130434782609
1,0.7408088235294118,0.9239130434782609
1,0.7408088235294118,0.9293478260869565
1,0.7518382352941176,0.9293478260869565
1,0.7518382352941176,0.9347826086956522
1,0.7610294117647058,0.9347826086956522
1,0.7610294117647058,0.9456521739130435
1,0.7628676470588235,0.9456521739130435
1,0.7628676470588235,0.9510869565217391
1,0.8400735294117647,0.9510869565217391
1,0.8400735294117647,0.9565217391304348
1,0.84375,0.9565217391304348
1,0.84375,0.9619565217391305
1,0.8492647058823529,0.9619565217391305
1,0.8492647058823529,0.967391304347826
1,0.8639705882352942,0.967391304347826
1,0.8639705882352942,0.9782608695652174
1,0.8878676470588235,0.9782608695652174
1,0.8878676470588235,0.9836956521739131
1,0.9007352941176471,0.9836956521739131
1,0.9007352941176471,0.9945652173913043
1,0.9797794117647058,0.9945652173913043
1,0.9797794117647058,1.0
1,1.0,1.0
2,0.0,0.0
2,0.0,0.0029585798816568047
2,0.0,0.04437869822485207
2,0.005128205128205128,0.04437869822485207
2,0.005128205128205128,0.11242603550295859
2,0.007692307692307693,0.11242603550295859
2,0.007692307692307693,0.12721893491124261
2,0.010256410256410256,0.12721893491124261
2,0.010256410256410256,0.15088757396449703
2,0.01282051282051282,0.15088757396449703
2,0.01282051282051282,0.17159763313609466
2,0.015384615384615385,0.17159763313609466
2,0.015384615384615385,0.17751479289940827
2,0.017948717948717947,0.17751479289940827
2,0.017948717948717947,0.23372781065088757
2,0.020512820512820513,0.23372781065088757
2,0.020512820512820513,0.2514792899408284
