polarity,recall,precision
0,0.7184466019417476,0.5211267605633803
0,0.7184466019417476,0.5229681978798587
0,0.7184466019417476,0.524822695035461
0,0.7135922330097088,0.5231316725978647
0,0.7087378640776699,0.5214285714285715
0,0.7087378640776699,0.5232974910394266
0,0.7038834951456311,0.5215827338129496
0,0.6990291262135923,0.51985559566787
0,0.6990291262135923,0.5217391304347826
0,0.6990291262135923,0.5236363636363637
0,0.6941747572815534,0.5218978102189781
0,0.6893203883495146,0.5201465201465202
0,0.6893203883495146,0.5220588235294118
0,0.6893203883495146,0.5239852398523985
0,0.6844660194174758,0.5222222222222223
0,0.6844660194174758,0.5241635687732342
0,0.6844660194174758,0.5261194029850746
0,0.6796116504854369,0.5243445692883895
0,0.6796116504854369,0.5263157894736842
0,0.6796116504854369,0.5283018867924528
0,0.6796116504854369,0.5303030303030303
0,0.6796116504854369,0.532319391634981
0,0.6796116504854369,0.5343511450381679
0,0.6796116504854369,0.5363984674329502
0,0.6796116504854369,0.5384615384615384
0,0.6796116504854369,0.5405405405405406
0,0.6747572815533981,0.5387596899224806
0,0.6747572815533981,0.5408560311284046
0,0.6747572815533981,0.54296875
0,0.6699029126213593,0.5411764705882353
0,0.6699029126213593,0.5433070866141733
0,0.6699029126213593,0.5454545454545454
0,0.6699029126213593,0.5476190476190477
0,0.6699029126213593,0.549800796812749
0,0.6699029126213593,0.552
0,0.6650485436893204,0.5502008032128514
0,0.6601941747572816,0.5483870967741935
0,0.6553398058252428,0.5465587044534413
0,0.6553398058252428,0.5487804878048781
0,0.6504854368932039,0.5469387755102041
0,0.6504854368932039,0.5491803278688525
0,0.6504854368932039,0.551440329218107
0,0.6504854368932039,0.5537190082644629
0,0.6504854368932039,0.5560165975103735
0,0.6456310679611651,0.5541666666666667
0,0.6407766990291263,0.5523012552301255
0,0.6407766990291263,0.5546218487394958
0,0.6407766990291263,0.5569620253164557
0,0.6407766990291263,0.559322033898305
0,0.6359223300970874,0.5574468085106383
0,0.6310679611650486,0.5555555555555556
0,0.6262135922330098,0.5536480686695279
0,0.6213592233009708,0.5517241379310345
0,0.6213592233009708,0.5541125541125541
0,0.6213592233009708,0.5565217391304348
0,0.6213592233009708,0.5589519650655022
0,0.616504854368932,0.5570175438596491
0,0.616504854368932,0.5594713656387665
0,0.616504854368932,0.5619469026548672
0,0.616504854368932,0.5644444444444444
0,0.6116504854368932,0.5625
0,0.6116504854368932,0.5650224215246636
0,0.6116504854368932,0.5675675675675675
0,0.6067961165048543,0.5656108597285068
0,0.6019417475728155,0.5636363636363636
0,0.5970873786407767,0.5616438356164384
0,0.5970873786407767,0.5642201834862385
0,0.5922330097087378,0.5622119815668203
0,0.587378640776699,0.5601851851851852
0,0.587378640776699,0.5627906976744186
0,0.587378640776699,0.5654205607476636
0,0.5825242718446602,0.5633802816901409
0,0.5776699029126213,0.5613207547169812
0,0.5728155339805825,0.5592417061611374
0,0.5728155339805825,0.5619047619047619
0,0.5728155339805825,0.5645933014354066
0,0.5728155339805825,0.5673076923076923
0,0.5728155339805825,0.5700483091787439
0,0.5728155339805825,0.5728155339805825
0,0.5679611650485437,0.5707317073170731
0,0.5631067961165048,0.5686274509803921
0,0.5631067961165048,0.5714285714285714
0,0.558252427184466,0.5693069306930693
0,0.558252427184466,0.572139303482587
0,0.558252427184466,0.575
0,0.558252427184466,0.5778894472361809
0,0.558252427184466,0.5808080808080808
0,0.5533980582524272,0.5786802030456852
0,0.5533980582524272,0.5816326530612245
0,0.5533980582524272,0.5846153846153846
0,0.5533980582524272,0.5876288659793815
0,0.5533980582524272,0.5906735751295337
0,0.5533980582524272,0.59375
0,0.5533980582524272,0.5968586387434555
0,0.5533980582524272,0.6
0,0.5485436893203883,0.5978835978835979
0,0.5485436893203883,0.601063829787234
0,0.5436893203883495,0.5989304812834224
0,0.5436893203883495,0.6021505376344086
0,0.5436893203883495,0.6054054054054054
0,0.5388349514563107,0.6032608695652174
0,0.5388349514563107,0.6065573770491803
0,0.5388349514563107,0.6098901098901099
0,0.5339805825242718,0.6077348066298343
0,0.529126213592233,0.6055555555555555
0,0.529126213592233,0.6089385474860335
0,0.529126213592233,0.6123595505617978
0,0.5242718446601942,0.6101694915254238
0,0.5242718446601942,0.6136363636363636
0,0.5194174757281553,0.6114285714285714
0,0.5194174757281553,0.6149425287356322
0,0.5194174757281553,0.6184971098265896
0,0.5145631067961165,0.6162790697674418
0,0.5097087378640777,0.6140350877192983
0,0.5097087378640777,0.6176470588235294
0,0.5048543689320388,0.6153846153846154
0,0.5,0.6130952380952381
0,0.49514563106796117,0.6107784431137725
0,0.49029126213592233,0.608433734939759
0,0.4854368932038835,0.6060606060606061
0,0.48058252427184467,0.6036585365853658
0,0.47572815533980584,0.6012269938650306
0,0.47572815533980584,0.6049382716049383
0,0.47572815533980584,0.6086956521739131
0,0.47572815533980584,0.6125
0,0.470873786407767,0.610062893081761
0,0.470873786407767,0.6139240506329114
0,0.470873786407767,0.6178343949044586
0,0.470873786407767,0.6217948717948718
0,0.46601941747572817,0.6193548387096774
0,0.46601941747572817,0.6233766233766234
0,0.46116504854368934,0.6209150326797386
0,0.46116504854368934,0.625
0,0.4563106796116505,0.6225165562913907
0,0.4563106796116505,0.6266666666666667
0,0.45145631067961167,0.6241610738255033
0,0.45145631067961167,0.6283783783783784
0,0.45145631067961167,0.6326530612244898
0,0.45145631067961167,0.636986301369863
0,0.44660194174757284,0.6344827586206897
0,0.44660194174757284,0.6388888888888888
0,0.44660194174757284,0.6433566433566433
0,0.441747572815534,0.6408450704225352
0,0.441747572815534,0.6453900709219859
0,0.4368932038834951,0.6428571428571429
0,0.4368932038834951,0.6474820143884892
0,0.4368932038834951,0.6521739130434783
0,0.4320388349514563,0.6496350364963503
0,0.4320388349514563,0.6544117647058824
